"chapter","audio_file","shloka","charan","start_sec","end_sec","confidence","verified","status"
"3","CH03.mp3","43","2","801","805.2","0.99","True","AUTO_VERIFIED"
"3","CH03.mp3","43","3","805.2","809.2","0.99","True","AUTO_VERIFIED"
"3","CH03.mp3","43","4","809.2","815","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","1","","13","32","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","1","1","13","17.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","1","2","17.5","22","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","1","3","22","26.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","1","4","26.5","32","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","2","","32","52","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","2","1","32","37","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","2","2","37","41.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","2","3","41.5","46","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","2","4","46","52","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","3","","52","73","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","3","1","52","56.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","3","2","56.8","62","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","3","3","62","66.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","3","4","66.5","73","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","4","","76.5","95.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","4","1","76.5","81","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","4","2","81","85.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","4","3","85.5","90","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","4","4","90","95.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","5","","99.2","119.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","5","1","99.2","104.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","5","2","104.2","109.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","5","3","109.2","113.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","5","4","113.8","119.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","6","","119.5","140.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","6","1","119.5","124.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","6","2","124.5","129.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","6","3","129.5","134.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","6","4","134.2","140.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","7","","140.2","160.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","7","1","140.2","145","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","7","2","145","149.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","7","3","149.8","154.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","7","4","154.5","160.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","8","","160.5","181","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","8","1","160.5","165.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","8","2","165.2","170.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","8","3","170.2","174.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","8","4","174.8","181","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","9","","181","201.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","9","1","181","185.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","9","2","185.8","190.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","9","3","190.5","195.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","9","4","195.2","201.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","10","","201.2","222","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","10","1","201.2","206.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","10","2","206.5","211.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","10","3","211.5","216","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","10","4","216","222","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","11","","222","242","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","11","1","222","227","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","11","2","227","231.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","11","3","231.8","236.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","11","4","236.2","242","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","12","","242","262.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","12","1","242","247.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","12","2","247.2","252","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","12","3","252","256.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","12","4","256.5","262.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","13","","262.5","283","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","13","1","262.5","267.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","13","2","267.8","272.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","13","3","272.8","277.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","13","4","277.2","283","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","14","","283","303.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","14","1","283","288.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","14","2","288.2","292.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","14","3","292.8","297.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","14","4","297.8","303.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","15","","303.5","323.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","15","1","303.5","308.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","15","2","308.2","313.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","15","3","313.2","317.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","15","4","317.8","323.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","16","","323.8","344.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","16","1","323.8","328.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","16","2","328.8","333.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","16","3","333.5","338.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","16","4","338.2","344.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","17","","344.2","365.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","17","1","344.2","349.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","17","2","349.5","354.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","17","3","354.2","359","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","17","4","359","365.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","18","","365.2","385.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","18","1","365.2","370.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","18","2","370.2","375.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","18","3","375.2","379.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","18","4","379.8","385.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","19","","385.8","406.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","19","1","385.8","390.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","19","2","390.8","395.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","19","3","395.8","400.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","19","4","400.2","406.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","20","","406.2","426.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","20","1","406.2","411.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","20","2","411.2","416","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","20","3","416","420.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","20","4","420.8","426.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","21","","426.8","447.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","21","1","426.8","431.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","21","2","431.5","436.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","21","3","436.5","441.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","21","4","441.2","447.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","22","","447.2","467.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","22","1","447.2","452.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","22","2","452.2","457","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","22","3","457","461.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","22","4","461.5","467.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","23","","467.5","488.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","23","1","467.5","472.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","23","2","472.5","477.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","23","3","477.5","482","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","23","4","482","488.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","24","","488.2","509.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","24","1","488.2","493.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","24","2","493.5","498.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","24","3","498.2","503.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","24","4","503.2","509.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","25","","509.2","530","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","25","1","509.2","514.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","25","2","514.5","519.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","25","3","519.2","524","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","25","4","524","530","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","26","","530","550.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","26","1","530","535.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","26","2","535.2","539.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","26","3","539.8","544.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","26","4","544.5","550.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","27","","550.5","571.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","27","1","550.5","555.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","27","2","555.8","560.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","27","3","560.8","565.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","27","4","565.5","571.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","28","","571.5","592.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","28","1","571.5","576.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","28","2","576.8","581.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","28","3","581.5","586.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","28","4","586.2","592.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","29","","592.5","613.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","29","1","592.5","597.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","29","2","597.5","602.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","29","3","602.2","607.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","29","4","607.2","613.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","30","","613.2","633.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","30","1","613.2","617.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","30","2","617.8","622.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","30","3","622.8","627.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","30","4","627.5","633.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","31","","633.8","654.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","31","1","633.8","638.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","31","2","638.5","643.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","31","3","643.5","648.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","31","4","648.2","654.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","32","","654.5","675","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","32","1","654.5","659.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","32","2","659.5","664.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","32","3","664.2","669","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","32","4","669","675","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","33","","675","695.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","33","1","675","680","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","33","2","680","684.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","33","3","684.8","689.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","33","4","689.5","695.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","34","","695.5","716.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","34","1","695.5","700.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","34","2","700.8","705.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","34","3","705.5","710.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","34","4","710.2","716.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","35","","716.2","736.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","35","1","716.2","721.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","35","2","721.2","726.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","35","3","726.2","730.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","35","4","730.8","736.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","36","","736.8","757.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","36","1","736.8","742","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","36","2","742","746.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","36","3","746.8","751.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","36","4","751.5","757.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","37","","757.5","778","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","37","1","757.5","762.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","37","2","762.5","767.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","37","3","767.2","772","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","37","4","772","778","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","38","","778","798.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","38","1","778","783.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","38","2","783.2","788","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","38","3","788","792.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","38","4","792.8","798.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","39","","798.8","819.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","39","1","798.8","803.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","39","2","803.8","808.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","39","3","808.5","813.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","39","4","813.2","819.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","40","","819.2","840.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","40","1","819.2","824.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","40","2","824.2","829","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","40","3","829","833.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","40","4","833.8","840.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","41","","840.5","861.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","41","1","840.5","845.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","41","2","845.8","850.8","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","41","3","850.8","855.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","41","4","855.2","861.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","42","","861.2","882.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","42","1","861.2","866.5","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","42","2","866.5","871.2","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","42","3","871.2","876","0.99","True","AUTO_VERIFIED"
"4","CH04.mp3","42","4","876","882.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","1","","13","32","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","1","1","13","17.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","1","2","17.5","22","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","1","3","22","26.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","1","4","26.5","32","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","2","","35","54","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","2","1","35","39.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","2","2","39.5","44","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","2","3","44","48.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","2","4","48.5","54","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","3","","54","74","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","3","1","54","58.8","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","3","2","58.8","63.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","3","3","63.5","68","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","3","4","68","74","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","4","","74","94","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","4","1","74","79","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","4","2","79","83.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","4","3","83.5","88","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","4","4","88","94","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","5","","94","114","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","5","1","94","99","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","5","2","99","103.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","5","3","103.5","108","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","5","4","108","114","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","6","","114","134","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","6","1","114","119","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","6","2","119","123.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","6","3","123.5","128","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","6","4","128","134","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","7","","134","154","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","7","1","134","139","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","7","2","139","143.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","7","3","143.5","148","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","7","4","148","154","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","8","","154","174","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","8","1","154","159","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","8","2","159","163.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","8","3","163.5","168","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","8","4","168","174","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","9","","174","194","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","9","1","174","179","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","9","2","179","183.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","9","3","183.5","188","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","9","4","188","194","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","10","","194","214","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","10","1","194","199","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","10","2","199","203.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","10","3","203.5","208","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","10","4","208","214","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","11","","214","234","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","11","1","214","219","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","11","2","219","223.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","11","3","223.5","228","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","11","4","228","234","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","12","","234","254","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","12","1","234","239","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","12","2","239","243.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","12","3","243.5","248","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","12","4","248","254","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","13","","254","274","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","13","1","254","259","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","13","2","259","263.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","13","3","263.5","268","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","13","4","268","274","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","14","","274","294","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","14","1","274","279","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","14","2","279","283.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","14","3","283.5","288","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","14","4","288","294","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","15","","294","314","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","15","1","294","299","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","15","2","299","303.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","15","3","303.5","308","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","15","4","308","314","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","16","","314","344","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","16","1","314","319","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","16","2","319","323.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","16","3","323.5","328","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","16","4","328","344","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","17","","344","364","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","17","1","344","349","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","17","2","349","353.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","17","3","353.5","358","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","17","4","358","364","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","18","","364","384","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","18","1","364","369","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","18","2","369","373.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","18","3","373.5","378","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","18","4","378","384","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","19","","384","404","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","19","1","384","389","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","19","2","389","393.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","19","3","393.5","398","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","19","4","398","404","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","20","","404","424","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","20","1","404","409","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","20","2","409","413.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","20","3","413.5","418","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","20","4","418","424","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","21","","424","444","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","21","1","424","429","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","21","2","429","433.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","21","3","433.5","438","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","21","4","438","444","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","22","","444","464","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","22","1","444","449","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","22","2","449","453.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","22","3","453.5","458","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","22","4","458","464","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","23","","464","484","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","23","1","464","469","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","23","2","469","473.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","23","3","473.5","478","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","23","4","478","484","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","24","","484","504","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","24","1","484","489","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","24","2","489","493.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","24","3","493.5","498","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","24","4","498","504","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","25","","504","524","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","25","1","504","509","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","25","2","509","513.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","25","3","513.5","518","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","25","4","518","524","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","26","","524","544","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","26","1","524","529","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","26","2","529","533.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","26","3","533.5","538","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","26","4","538","544","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","27","","533.5","564","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","27","1","544","549","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","27","2","549","533.5","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","27","3","533.5","558","0.99","True","AUTO_VERIFIED"
"5","CH05.mp3","27","4","558","564","0.99","True","AUTO_VERIFIED"
